index,validMoves,uniqueValidMoves,coverageRatio,twoCellMoves,threeCellMoves,fourPlusMoves,occupiedRegions,spatialDistributionScore,maxCellParticipationRatio,overlapScore,largestMove,averageArea,scorePotential,progress0ClearedRatio,progress0ValidMoves,progress0HasMove,progress1ClearedRatio,progress1ValidMoves,progress1HasMove,progress2ClearedRatio,progress2ValidMoves,progress2HasMove,progress3ClearedRatio,progress3ValidMoves,progress3HasMove
74,57,57,0.5588235294117647,38,14,5,9,96.19811379447104,0.07017543859649122,78.94736842105263,4,2.4210526315789473,95,0.10588235294117647,53,true,0.2529411764705882,42,true,0.5117647058823529,13,true,0.5882352941176471,0,false
75,56,56,0.6058823529411764,37,14,5,9,96.04364159269805,0.05357142857142857,85.71428571428572,4,2.4285714285714284,103,0.10588235294117647,54,true,0.25882352941176473,48,true,0.5117647058823529,25,true,0.7352941176470589,0,false
76,53,53,0.5352941176470588,44,6,3,9,96.6800706564982,0.05660377358490566,84.90566037735849,5,2.2452830188679247,91,0.1,48,true,0.24705882352941178,38,true,0.5,11,true,0.5705882352941176,0,false
77,60,60,0.6176470588235294,39,17,4,9,96.51713408641692,0.06666666666666667,80,5,2.433333333333333,105,0.10588235294117647,59,true,0.2529411764705882,51,true,0.5176470588235295,31,true,0.7470588235294118,0,false
78,57,57,0.611764705882353,36,16,5,9,94.07401299761405,0.07017543859649122,78.94736842105263,4,2.456140350877193,104,0.10588235294117647,62,true,0.2529411764705882,49,true,0.5,23,true,0.711764705882353,0,false
79,49,49,0.5176470588235295,25,20,4,9,94.26448342918545,0.061224489795918366,83.6734693877551,5,2.6122448979591835,88,0.1,48,true,0.2529411764705882,44,true,0.5117647058823529,19,true,0.6764705882352942,0,false
80,69,69,0.6470588235294118,41,21,7,9,98.73222002962818,0.057971014492753624,82.6086956521739,4,2.5072463768115942,110,0.1,65,true,0.24705882352941178,58,true,0.5058823529411764,32,true,0.7529411764705882,0,false
81,65,65,0.611764705882353,39,22,4,9,98.96611329697474,0.06153846153846154,81.53846153846153,4,2.4615384615384617,104,0.10588235294117647,63,true,0.24705882352941178,49,true,0.5058823529411764,19,true,0.6411764705882353,0,false
82,44,44,0.4764705882352941,23,16,5,9,98.37145578216172,0.06818181818181818,81.81818181818181,5,2.6136363636363638,81,0.10588235294117647,40,true,0.2529411764705882,36,true,0.5,17,true,0.5941176470588235,0,false
83,52,52,0.6058823529411764,26,16,10,9,97.06807237348126,0.07692307692307693,76.92307692307692,6,2.730769230769231,103,0.1,50,true,0.25882352941176473,45,true,0.5,26,true,0.7294117647058823,0,false
84,65,65,0.6588235294117647,44,15,6,9,98.84886960092697,0.06153846153846154,81.53846153846153,6,2.4923076923076923,112,0.10588235294117647,61,true,0.2529411764705882,50,true,0.5,30,true,0.7294117647058823,0,false
85,58,58,0.5823529411764706,44,12,2,9,96.51595300877898,0.05172413793103448,86.20689655172414,4,2.2758620689655173,99,0.1,56,true,0.24705882352941178,48,true,0.5,29,true,0.7235294117647059,0,false
86,54,54,0.5294117647058824,42,11,1,9,96.70247229490604,0.07407407407407407,77.77777777777777,4,2.240740740740741,90,0.1,52,true,0.25882352941176473,49,true,0.5117647058823529,19,true,0.6647058823529411,0,false
87,65,65,0.6235294117647059,42,17,6,9,98.87836093335936,0.06153846153846154,81.53846153846153,5,2.4615384615384617,106,0.10588235294117647,66,true,0.2529411764705882,50,true,0.5,22,true,0.6882352941176471,0,false
88,71,71,0.6529411764705882,48,16,7,9,96.39126406842351,0.04225352112676056,88.73239436619718,4,2.4225352112676055,111,0.10588235294117647,67,true,0.2529411764705882,53,true,0.5,30,true,0.7470588235294118,4,true
89,56,56,0.5882352941176471,30,19,7,9,97.1703018669328,0.07142857142857142,78.57142857142857,5,2.607142857142857,100,0.10588235294117647,52,true,0.2529411764705882,45,true,0.5058823529411764,17,true,0.6235294117647059,0,false
90,52,52,0.5294117647058824,31,17,4,9,98.181422521164,0.07692307692307693,76.92307692307692,4,2.480769230769231,90,0.10588235294117647,48,true,0.2647058823529412,40,true,0.5,17,true,0.6235294117647059,0,false
91,49,49,0.5529411764705883,29,16,4,9,96.94591049163543,0.08163265306122448,75.51020408163265,5,2.510204081632653,94,0.10588235294117647,48,true,0.2529411764705882,42,true,0.5058823529411764,18,true,0.6882352941176471,0,false
92,58,58,0.5823529411764706,35,16,7,9,92.7029357582415,0.05172413793103448,86.20689655172414,5,2.5344827586206895,99,0.1,54,true,0.25882352941176473,44,true,0.5,23,true,0.7,0,false
93,55,55,0.5529411764705883,39,11,5,9,95.86788137719233,0.07272727272727272,78.18181818181819,4,2.381818181818182,94,0.1,54,true,0.2529411764705882,49,true,0.5,22,true,0.7176470588235294,0,false
94,54,54,0.5352941176470588,42,10,2,9,93.67624055545379,0.05555555555555555,85.18518518518519,5,2.2777777777777777,91,0.1,49,true,0.2529411764705882,40,true,0.5058823529411764,25,true,0.6882352941176471,0,false
95,64,64,0.6235294117647059,41,15,8,9,97.67858332657865,0.0625,81.25,4,2.484375,106,0.1,58,true,0.2529411764705882,48,true,0.5,21,true,0.6647058823529411,0,false
96,54,54,0.5882352941176471,29,17,8,9,97.82197070528159,0.07407407407407407,77.77777777777777,4,2.611111111111111,100,0.11176470588235295,55,true,0.24705882352941178,49,true,0.5058823529411764,20,true,0.6705882352941176,0,false
97,57,57,0.5411764705882353,41,10,6,9,97.93188880391534,0.08771929824561403,71.9298245614035,6,2.4210526315789473,92,0.1,54,true,0.24705882352941178,38,true,0.5058823529411764,9,true,0.6058823529411764,0,false
98,66,66,0.6647058823529411,34,22,10,9,99.6231788286644,0.06060606060606061,81.81818181818181,5,2.6515151515151514,113,0.1,62,true,0.2529411764705882,46,true,0.5058823529411764,20,true,0.7411764705882353,0,false
99,66,66,0.6,46,17,3,9,92.8296907874849,0.06060606060606061,81.81818181818181,4,2.3484848484848486,102,0.1,62,true,0.2529411764705882,53,true,0.5,19,true,0.6235294117647059,0,false
100,50,50,0.5235294117647059,28,10,12,9,95.07660498832219,0.1,68,5,2.7,89,0.1,46,true,0.2529411764705882,34,true,0.5058823529411764,8,true,0.5588235294117647,0,false
101,67,67,0.6235294117647059,38,19,10,9,96.7809589546803,0.05970149253731343,82.08955223880596,4,2.582089552238806,106,0.10588235294117647,65,true,0.2529411764705882,59,true,0.5058823529411764,37,true,0.7470588235294118,6,true
102,53,53,0.5235294117647059,27,15,11,9,97.25780640909703,0.09433962264150944,69.81132075471697,5,2.7547169811320753,89,0.10588235294117647,48,true,0.24705882352941178,41,true,0.5058823529411764,16,true,0.6411764705882353,0,false
103,58,58,0.6,32,17,9,9,97.29319106786289,0.06896551724137931,79.3103448275862,5,2.6206896551724137,102,0.1,54,true,0.24705882352941178,46,true,0.5117647058823529,23,true,0.7058823529411765,0,false
104,52,52,0.5411764705882353,37,13,2,9,98.63772034619296,0.057692307692307696,84.61538461538461,4,2.326923076923077,92,0.10588235294117647,51,true,0.2529411764705882,48,true,0.5,26,true,0.7352941176470589,0,false
105,57,57,0.5764705882352941,39,13,5,9,97.13385431858562,0.05263157894736842,85.96491228070175,4,2.4035087719298245,98,0.10588235294117647,55,true,0.24705882352941178,46,true,0.5,20,true,0.7058823529411765,0,false
106,52,52,0.5529411764705883,39,8,5,9,97.15237762418447,0.057692307692307696,84.61538461538461,4,2.3461538461538463,94,0.10588235294117647,49,true,0.24705882352941178,43,true,0.5117647058823529,12,true,0.5764705882352941,0,false
107,62,62,0.5705882352941176,51,10,1,9,97.22524274764241,0.04838709677419355,87.09677419354838,4,2.193548387096774,97,0.1,59,true,0.24705882352941178,42,true,0.5058823529411764,19,true,0.6823529411764706,0,false
